CLAVE,PUB_YEAR,CITED_DOCS,CITES_3Y,AFFILIATIONS,AUTHORS,INTL_AFIL,Q1Q2,BOOK,CHAPTER,CONFERENCE,JOURNAL,DOCS,CITE_SCORE,BASE_YEAR,YEAR_N
1287,2010,1,1,6,12,3,3,0,0,0,3,3,0.333,2007,4
1287,2011,1,1,8,18,0,4,0,0,0,5,5,0.2,2007,5
1292,2007,0,0,42,61,6,0,0,0,13,0,13,0,2007,1
1292,2008,3,5,65,135,8,1,0,0,20,2,22,0.227,2007,2
1292,2009,1,2,56,110,3,0,0,0,14,3,17,0.118,2007,3
1292,2010,2,2,27,42,2,2,0,0,6,2,8,0.25,2007,4
1292,2011,0,0,15,27,0,0,0,0,4,0,4,0,2007,5
1296,2007,0,0,8,16,2,2,0,0,0,3,3,0,2007,1
1296,2008,0,0,3,4,1,1,0,0,0,1,1,0,2007,2
1296,2009,1,1,4,8,2,0,0,0,0,1,1,1,2007,3
1296,2010,1,3,6,9,1,2,0,0,0,2,2,1.5,2007,4
1296,2011,3,4,13,20,2,2,0,0,0,4,4,1,2007,5
1297,2007,2,2,4,14,2,0,0,0,1,1,2,1,2007,1
1297,2008,4,5,14,34,5,2,0,0,5,2,7,0.714,2007,2
1297,2009,4,5,20,64,8,3,0,0,5,7,12,0.417,2007,3
1297,2010,6,9,43,120,14,5,0,5,5,11,21,0.429,2007,4
1297,2011,3,3,8,28,2,1,0,0,2,3,5,0.6,2007,5
1301,2007,1,1,7,14,1,0,0,0,3,0,3,0.333,2007,1
1301,2008,1,1,16,27,2,2,0,1,6,1,8,0.125,2007,2
1301,2009,1,1,3,4,0,1,0,1,1,0,2,0.5,2007,3
1301,2010,0,0,2,3,1,0,0,0,1,0,1,0,2007,4
1301,2011,3,6,10,17,4,2,0,1,3,1,5,1.2,2007,5
1303,2007,0,0,2,3,0,1,0,1,0,0,1,0,2007,1
1303,2008,0,0,3,8,0,2,0,1,0,1,2,0,2007,2
1303,2009,1,1,2,4,0,1,0,0,0,1,1,1,2007,3
1303,2010,1,1,3,4,0,2,0,1,0,1,2,0.5,2007,4
1303,2011,1,1,6,7,0,3,0,0,0,3,3,0.333,2007,5
1306,2007,1,3,16,24,0,3,0,0,2,5,7,0.429,2007,1
1306,2008,1,2,12,25,3,5,0,0,1,6,7,0.286,2007,2
1306,2009,2,2,12,18,0,3,2,0,1,3,6,0.333,2007,3
1306,2010,0,0,9,15,0,2,0,0,0,5,5,0,2007,4
1306,2011,2,2,16,32,2,3,0,0,1,8,9,0.222,2007,5
1307,2007,0,0,3,8,1,1,0,0,1,1,2,0,2007,1
1307,2008,1,1,5,8,2,1,0,0,1,1,2,0.5,2007,2
1307,2009,1,2,2,6,0,0,0,0,1,0,1,2,2007,3
1307,2010,0,0,3,9,0,0,0,0,1,0,1,0,2007,4
1307,2011,1,1,2,4,0,1,0,1,0,1,2,0.5,2007,5
1308,2007,3,4,6,18,0,2,0,0,0,3,3,1.333,2007,1
1308,2008,3,5,16,54,1,5,0,0,0,9,9,0.556,2007,2
1308,2009,3,6,12,32,1,4,0,0,1,5,6,1,2007,3
1308,2010,6,12,21,61,3,4,0,2,1,6,9,1.333,2007,4
1308,2011,1,2,13,42,0,4,0,2,0,4,6,0.333,2007,5
1310,2007,1,1,4,5,0,2,0,0,0,2,2,0.5,2007,1
1310,2008,2,4,6,7,0,2,0,0,0,2,2,2,2007,2
1310,2009,2,5,7,11,0,2,0,0,0,3,3,1.667,2007,3
1310,2010,2,2,8,10,0,2,0,0,3,3,6,0.333,2007,4
1310,2011,1,1,2,2,0,0,0,0,0,1,1,1,2007,5
1311,2007,0,0,4,7,1,1,0,0,1,1,2,0,2007,1
1311,2008,1,1,7,14,1,3,0,1,1,2,4,0.25,2007,2
1311,2009,1,1,11,20,1,1,0,0,5,1,6,0.167,2007,3
1311,2010,1,2,9,13,0,2,0,0,3,2,5,0.4,2007,4
1311,2011,8,8,23,31,4,5,0,0,4,5,9,0.889,2007,5
1317,2007,0,0,3,3,1,0,0,0,1,0,1,0,2007,1
1317,2008,0,0,4,9,1,0,0,0,3,0,3,0,2007,2
1317,2009,0,0,2,3,0,0,0,0,1,0,1,0,2007,3
1317,2010,0,0,2,3,0,0,0,0,1,0,1,0,2007,4
1317,2011,0,0,3,4,2,0,0,0,1,0,1,0,2007,5
1323,2007,5,7,12,32,0,4,0,2,1,5,8,0.875,2007,1
1323,2008,1,1,2,10,0,1,0,0,1,1,2,0.5,2007,2
1323,2009,0,0,8,23,0,1,0,0,4,2,6,0,2007,3
1323,2010,1,1,23,29,2,1,0,0,4,3,7,0.143,2007,4
1323,2011,1,2,13,19,0,2,1,0,2,2,5,0.4,2007,5
1325,2007,0,0,8,17,2,1,0,0,1,2,3,0,2007,1
1325,2008,3,3,10,23,4,3,0,0,1,3,4,0.75,2007,2
1325,2009,1,2,12,17,3,2,0,0,2,3,5,0.4,2007,3
1325,2010,0,0,6,15,2,1,0,1,0,1,2,0,2007,4
1325,2011,0,0,8,13,1,3,0,0,0,3,3,0,2007,5
1328,2007,0,0,4,7,1,1,0,0,1,1,2,0,2007,1
1328,2008,1,1,7,14,1,3,0,1,1,2,4,0.25,2007,2
1328,2009,1,1,11,20,1,1,0,0,5,1,6,0.167,2007,3
1328,2010,1,2,9,13,0,2,0,0,3,2,5,0.4,2007,4
1328,2011,8,8,23,31,4,5,0,0,4,5,9,0.889,2007,5
1333,2007,2,1,8,13,1,1,0,0,2,1,3,0.333,2007,1
1333,2008,0,0,6,17,1,0,0,0,2,0,2,0,2007,2
1333,2009,1,2,4,9,0,1,0,0,0,2,2,1,2007,3
1333,2010,0,0,6,20,1,0,0,0,3,0,3,0,2007,4
1333,2011,0,0,1,3,0,1,0,0,0,1,1,0,2007,5
1334,2007,0,0,3,3,1,0,0,0,1,0,1,0,2007,1
1334,2008,0,0,4,9,1,0,0,0,3,0,3,0,2007,2
1334,2009,0,0,2,3,0,0,0,0,1,0,1,0,2007,3
1334,2010,0,0,2,3,0,0,0,0,1,0,1,0,2007,4
1334,2011,0,0,3,4,2,0,0,0,1,0,1,0,2007,5
1335,2007,3,3,8,16,0,2,0,0,2,2,4,0.75,2007,1
1335,2008,0,0,4,6,0,1,0,1,1,0,2,0,2007,2
1335,2009,2,5,10,24,0,2,0,1,1,2,4,1.25,2007,3
1335,2010,3,3,10,18,0,2,0,1,2,2,5,0.6,2007,4
1335,2011,0,0,6,15,0,3,0,1,0,2,3,0,2007,5
1340,2007,5,7,12,32,0,4,0,2,1,5,8,0.875,2007,1
1340,2008,1,1,2,10,0,1,0,0,1,1,2,0.5,2007,2
1340,2009,0,0,8,23,0,1,0,0,4,2,6,0,2007,3
1340,2010,1,1,23,29,2,1,0,0,4,3,7,0.143,2007,4
1340,2011,1,2,13,19,0,2,1,0,2,2,5,0.4,2007,5
1342,2007,0,0,8,17,2,1,0,0,1,2,3,0,2007,1
1342,2008,3,3,10,23,4,3,0,0,1,3,4,0.75,2007,2
1342,2009,1,2,12,17,3,2,0,0,2,3,5,0.4,2007,3
1342,2010,0,0,6,15,2,1,0,1,0,1,2,0,2007,4
1342,2011,0,0,8,13,1,3,0,0,0,3,3,0,2007,5
1348,2007,0,0,2,3,0,1,0,0,0,1,1,0,2007,1
1348,2008,0,0,2,11,0,1,1,0,0,1,2,0,2007,2
1348,2009,2,7,6,33,0,4,0,0,0,5,5,1.4,2007,3
1348,2010,1,3,7,19,1,2,0,1,0,2,3,1,2007,4
1348,2011,2,3,8,29,0,4,0,0,0,5,5,0.6,2007,5
1349,2007,0,0,12,27,3,2,0,0,3,2,5,0,2007,1
1349,2008,1,1,8,14,0,1,0,0,2,3,5,0.2,2007,2
1349,2009,2,5,12,24,4,2,0,0,3,2,5,1,2007,3
1349,2010,1,2,7,10,2,1,0,0,1,2,3,0.667,2007,4
1349,2011,0,0,1,6,0,1,0,0,0,1,1,0,2007,5
1350,2007,0,0,3,3,2,1,0,0,0,1,1,0,2007,1
1350,2008,2,3,3,8,0,0,0,0,2,1,3,1,2007,2
1350,2009,2,4,12,19,7,0,0,0,5,0,5,0.8,2007,3
1350,2010,3,5,16,30,8,2,0,0,5,2,7,0.714,2007,4
1350,2011,3,4,6,12,3,0,0,0,2,1,3,1.333,2007,5
1351,2007,0,0,6,9,1,0,0,1,3,0,4,0,2007,1
1351,2008,0,0,8,14,2,0,0,0,5,0,5,0,2007,2
1351,2009,6,6,18,28,6,1,0,2,6,1,9,0.667,2007,3
1351,2010,3,3,14,18,4,4,0,0,3,4,7,0.429,2007,4
1351,2011,5,9,17,24,5,2,0,0,6,2,8,1.125,2007,5
1352,2007,6,22,30,55,14,5,0,4,5,3,12,1.833,2007,1
1352,2008,7,13,23,38,4,5,0,5,3,5,13,1,2007,2
1352,2009,5,6,21,36,5,4,0,4,1,3,8,0.75,2007,3
1352,2010,4,6,19,24,4,3,0,2,1,4,7,0.857,2007,4
1352,2011,2,3,12,23,1,2,0,0,3,3,6,0.5,2007,5
1353,2007,0,0,9,12,4,2,0,0,1,3,4,0,2007,1
1353,2008,1,1,26,33,19,2,0,0,0,6,6,0.167,2007,2
1353,2009,0,0,14,21,7,0,0,0,1,3,4,0,2007,3
1353,2010,2,6,14,18,5,3,0,0,2,3,5,1.2,2007,4
1353,2011,2,5,9,11,4,1,0,2,0,1,3,1.667,2007,5
1355,2007,0,0,4,5,0,0,0,1,0,0,1,0,2007,1
1355,2008,1,1,10,27,3,3,0,0,0,4,4,0.25,2007,2
1355,2009,1,1,11,25,3,1,0,0,2,1,3,0.333,2007,3
1355,2010,1,1,13,28,3,3,0,0,1,3,4,0.25,2007,4
1355,2011,2,2,8,17,4,2,0,0,0,2,2,1,2007,5
1358,2007,1,1,15,33,1,1,0,0,0,7,7,0.143,2007,1
1358,2008,0,0,5,20,1,1,0,0,0,2,2,0,2007,2
1358,2009,0,0,3,7,0,0,0,0,0,2,2,0,2007,3
1358,2010,0,0,3,6,1,1,0,0,0,1,1,0,2007,4
1358,2011,2,2,8,19,1,0,0,0,0,4,4,0.5,2007,5
1359,2007,6,12,10,42,0,7,0,0,0,7,7,1.714,2007,1
1359,2008,1,2,2,11,0,2,0,0,0,2,2,1,2007,2
1359,2009,3,8,8,25,0,4,0,0,0,4,4,2,2007,3
1359,2010,2,2,11,38,0,5,0,0,1,5,6,0.333,2007,4
1359,2011,0,0,3,15,0,2,0,0,0,2,2,0,2007,5
1363,2007,1,1,2,4,0,1,0,0,0,1,1,1,2007,1
1363,2008,0,0,6,13,0,2,0,0,1,3,4,0,2007,2
1363,2009,1,1,6,17,0,3,0,0,0,3,3,0.333,2007,3
1363,2010,0,0,8,12,3,0,0,0,0,2,2,0,2007,4
1363,2011,0,0,3,7,0,0,1,0,1,0,2,0,2007,5
1364,2007,5,13,261,1383,235,3,0,0,3,6,9,1.444,2007,1
1364,2008,5,25,375,1860,351,6,0,0,2,6,8,3.125,2007,2
1364,2009,3,5,269,1402,249,2,0,0,2,3,5,1,2007,3
1364,2010,6,25,534,2895,504,6,0,0,1,6,7,3.571,2007,4
1364,2011,5,17,708,3909,665,7,0,0,2,9,11,1.545,2007,5
1365,2007,1,1,14,21,5,3,0,1,3,2,6,0.167,2007,1
1365,2008,5,6,15,30,6,4,0,1,2,4,7,0.857,2007,2
1365,2009,3,6,11,17,4,3,0,3,1,0,4,1.5,2007,3
1365,2010,1,5,12,20,5,4,0,1,2,3,6,0.833,2007,4
1365,2011,2,4,12,18,8,3,0,2,1,1,4,1,2007,5
1366,2007,0,0,6,16,2,2,0,0,1,2,3,0,2007,1
1366,2008,0,0,1,3,0,1,0,0,0,1,1,0,2007,2
1366,2009,0,0,2,3,1,0,0,0,1,0,1,0,2007,3
1366,2010,0,0,8,14,4,1,0,0,3,1,4,0,2007,4
1366,2011,0,0,2,5,0,0,0,0,2,0,2,0,2007,5
1369,2007,1,4,3,3,2,0,0,0,0,1,1,4,2007,1
1369,2008,1,1,7,17,0,1,0,0,0,2,2,0.5,2007,2
1369,2009,0,0,3,7,1,0,0,0,0,1,1,0,2007,3
1369,2010,1,2,8,29,0,2,0,0,0,3,3,0.667,2007,4
1369,2011,1,1,4,7,1,1,0,0,0,1,1,1,2007,5
1370,2007,0,0,6,6,0,0,0,0,0,1,1,0,2007,1
1370,2008,0,0,12,26,2,4,0,0,0,5,5,0,2007,2
1370,2009,0,0,4,8,0,0,0,0,0,1,1,0,2007,3
1370,2010,1,1,11,18,2,1,0,0,1,2,3,0.333,2007,4
1370,2011,2,2,12,19,5,4,0,0,0,4,4,0.5,2007,5
1371,2007,2,2,9,14,4,2,0,0,2,2,4,0.5,2007,1
1371,2008,1,1,4,8,2,0,0,0,2,0,2,0.5,2007,2
1371,2009,0,0,4,6,1,1,0,0,1,1,2,0,2007,3
1371,2010,3,8,9,15,3,3,0,0,1,3,4,2,2007,4
1371,2011,2,4,7,20,2,0,0,0,5,0,5,0.8,2007,5
1372,2007,2,5,7,24,0,1,0,0,6,1,7,0.714,2007,1
1372,2008,2,3,7,12,2,1,0,0,2,1,3,1,2007,2
1372,2009,0,0,2,3,0,0,0,0,1,0,1,0,2007,3
1372,2010,2,7,7,15,1,2,0,0,2,2,4,1.75,2007,4
1372,2011,2,4,9,22,2,0,0,0,6,0,6,0.667,2007,5
1373,2007,1,1,2,8,0,0,0,0,2,0,2,0.5,2007,1
1373,2008,0,0,6,11,1,1,0,0,3,1,4,0,2007,2
1373,2009,0,0,2,7,0,0,0,0,1,1,2,0,2007,3
1373,2010,0,0,1,4,0,0,0,0,1,0,1,0,2007,4
1373,2011,0,0,1,5,0,0,0,0,1,0,1,0,2007,5
1375,2007,0,0,4,8,0,1,0,1,2,0,3,0,2007,1
1375,2008,1,4,16,28,3,3,0,3,3,0,6,0.667,2007,2
1375,2009,3,5,9,17,0,2,1,2,2,0,5,1,2007,3
1375,2010,2,9,26,40,2,4,0,6,2,1,9,1,2007,4
1375,2011,3,4,10,23,1,4,0,4,0,1,5,0.8,2007,5
1385,2007,1,1,8,29,0,3,0,5,0,0,5,0.2,2007,1
1385,2008,0,0,6,21,0,3,0,3,0,0,3,0,2007,2
1385,2009,1,3,23,44,0,2,0,5,1,2,8,0.375,2007,3
1385,2010,3,4,8,18,0,1,0,4,0,0,4,1,2007,4
1385,2011,2,2,11,27,0,4,0,3,0,1,4,0.5,2007,5
1386,2007,2,4,13,17,1,2,0,0,3,2,5,0.8,2007,1
1386,2008,0,0,10,12,0,2,0,3,1,1,5,0,2007,2
1386,2009,3,3,15,19,0,1,0,3,4,0,7,0.429,2007,3
1386,2010,3,5,13,17,1,2,0,1,4,1,6,0.833,2007,4
1386,2011,3,11,11,18,0,3,0,2,1,2,5,2.2,2007,5
1387,2007,0,0,2,4,1,1,0,0,0,1,1,0,2007,1
1387,2008,0,0,2,5,1,0,1,0,0,0,1,0,2007,2
1387,2009,3,4,19,25,6,5,2,0,0,5,7,0.571,2007,3
1387,2010,0,0,3,5,1,1,0,0,0,1,1,0,2007,4
1387,2011,1,1,11,12,4,3,1,0,0,3,4,0.25,2007,5
1388,2007,1,1,7,23,0,0,0,0,0,3,3,0.333,2007,1
1388,2008,1,2,8,41,0,1,0,0,0,4,4,0.5,2007,2
1388,2009,0,0,12,34,0,1,0,0,1,4,5,0,2007,3
1388,2010,3,3,9,42,0,3,0,2,0,4,6,0.5,2007,4
1388,2011,0,0,4,12,2,1,0,0,0,2,2,0,2007,5
1391,2007,0,0,3,13,0,2,0,0,0,2,2,0,2007,1
1391,2008,0,0,2,6,0,0,0,0,1,0,1,0,2007,2
1391,2009,0,0,9,24,5,0,0,0,0,2,2,0,2007,3
1391,2010,1,1,3,6,0,1,0,0,0,1,1,1,2007,4
1391,2011,1,1,4,13,1,2,0,0,0,2,2,0.5,2007,5
1393,2007,0,0,3,8,1,0,0,0,2,0,2,0,2007,1
1393,2008,1,1,11,20,5,0,0,0,6,0,6,0.167,2007,2
1393,2009,0,0,3,7,1,0,0,0,2,0,2,0,2007,3
1393,2010,1,2,5,11,1,0,0,0,4,0,4,0.5,2007,4
1393,2011,0,0,2,6,0,0,0,0,2,0,2,0,2007,5
1394,2007,1,2,4,9,0,1,0,0,0,1,1,2,2007,1
1394,2008,0,0,8,16,0,1,0,0,1,1,2,0,2007,2
1394,2009,1,1,3,6,0,1,0,0,0,2,2,0.5,2007,3
1394,2010,2,4,4,13,0,2,0,0,0,2,2,2,2007,4
1394,2011,3,2,8,24,0,3,0,0,0,4,4,0.5,2007,5
1398,2007,2,4,4,9,0,0,0,0,2,0,2,2,2007,1
1398,2008,4,4,22,35,1,1,0,0,8,1,9,0.444,2007,2
1398,2009,1,4,8,13,2,1,0,0,2,1,3,1.333,2007,3
1398,2010,1,1,6,11,1,0,0,0,2,1,3,0.333,2007,4
1398,2011,6,5,19,33,0,1,0,0,8,1,9,0.556,2007,5
1402,2007,0,0,9,25,0,2,0,4,0,0,4,0,2007,1
1402,2008,0,0,6,21,0,3,0,3,0,0,3,0,2007,2
1402,2009,1,3,13,29,0,1,0,4,0,1,5,0.6,2007,3
1402,2010,1,2,16,39,1,3,0,7,0,1,8,0.25,2007,4
1402,2011,2,2,9,19,2,2,0,1,1,1,3,0.667,2007,5
1406,2007,1,1,10,23,1,0,0,0,6,0,6,0.167,2007,1
1406,2008,0,0,5,9,0,0,0,0,2,0,2,0,2007,2
1406,2009,0,0,7,11,1,0,0,0,3,0,3,0,2007,3
1406,2010,1,1,9,19,2,2,0,0,2,2,4,0.25,2007,4
1406,2011,0,0,5,12,0,2,0,0,0,3,3,0,2007,5
1411,2007,3,5,5,12,0,1,0,0,3,1,4,1.25,2007,1
1411,2008,1,1,2,4,0,2,0,2,0,0,2,0.5,2007,2
1411,2009,2,5,5,10,0,3,0,2,1,1,4,1.25,2007,3
1411,2010,5,5,14,32,4,3,0,2,4,1,7,0.714,2007,4
1411,2011,2,4,9,21,4,1,0,0,3,1,4,1,2007,5
1414,2007,1,1,2,3,0,1,0,0,0,1,1,1,2007,1
1414,2008,0,0,3,3,0,1,0,0,0,1,1,0,2007,2
1414,2009,1,6,2,4,0,1,0,0,0,1,1,6,2007,3
1414,2010,0,0,2,4,0,1,0,0,0,1,1,0,2007,4
1414,2011,0,0,4,8,2,2,0,0,0,2,2,0,2007,5
1416,2007,0,0,14,13,0,0,0,1,2,0,3,0,2007,1
1416,2008,0,0,4,5,0,0,0,0,0,1,1,0,2007,2
1416,2009,0,0,9,12,0,1,0,0,0,2,2,0,2007,3
1416,2010,0,0,7,9,0,1,0,0,1,1,2,0,2007,4
1416,2011,1,1,3,4,0,1,0,0,0,1,1,1,2007,5
1418,2007,0,0,1,4,0,0,0,0,0,1,1,0,2007,1
1418,2008,2,5,7,20,1,2,0,0,0,4,4,1.25,2007,2
1418,2009,1,1,3,9,1,1,0,1,0,1,2,0.5,2007,3
1418,2010,1,1,10,31,3,1,0,3,0,2,5,0.2,2007,4
1418,2011,0,0,8,14,5,0,0,0,1,1,2,0,2007,5
1419,2007,3,7,14,19,7,0,0,0,7,0,7,1,2007,1
1419,2008,1,1,10,18,1,1,0,0,7,1,8,0.125,2007,2
1419,2009,1,1,8,13,1,2,0,0,4,2,6,0.167,2007,3
1419,2010,2,3,9,11,2,1,0,0,5,1,6,0.5,2007,4
1419,2011,1,1,6,7,3,1,0,0,2,1,3,0.333,2007,5
1420,2007,1,1,2,9,0,1,0,1,1,0,2,0.5,2007,1
1420,2008,0,0,4,10,1,0,0,0,2,0,2,0,2007,2
1420,2009,0,0,2,5,0,0,0,0,1,0,1,0,2007,3
1420,2010,0,0,4,7,0,1,0,0,0,2,2,0,2007,4
1420,2011,1,1,8,22,0,0,0,0,2,1,3,0.333,2007,5
1422,2007,0,0,3,8,1,2,0,1,0,1,2,0,2007,1
1422,2008,0,0,15,44,2,2,0,2,7,0,9,0,2007,2
1422,2009,0,0,6,14,2,1,0,0,1,1,2,0,2007,3
1422,2010,0,0,10,17,2,0,0,0,3,0,3,0,2007,4
1422,2011,1,1,11,26,2,3,0,1,1,3,5,0.2,2007,5
1424,2007,1,4,3,3,1,1,0,0,0,1,1,4,2007,1
1424,2008,0,0,2,5,0,0,0,0,1,0,1,0,2007,2
1424,2009,0,0,5,15,0,1,0,0,3,1,4,0,2007,3
1424,2010,4,10,10,22,0,1,0,0,4,2,6,1.667,2007,4
1424,2011,2,2,3,8,0,1,0,0,1,1,2,1,2007,5
1426,2007,1,1,9,19,0,1,0,1,1,3,5,0.2,2007,1
1426,2008,3,3,14,25,1,4,0,1,0,5,6,0.5,2007,2
1426,2009,2,3,14,23,1,1,0,3,1,1,5,0.6,2007,3
1426,2010,3,14,13,17,2,3,1,0,0,4,5,2.8,2007,4
1426,2011,10,20,34,61,7,10,1,1,0,12,14,1.429,2007,5
1427,2007,0,0,5,9,1,2,0,0,0,2,2,0,2007,1
1427,2008,1,1,4,8,0,1,0,0,1,1,2,0.5,2007,2
1427,2009,1,1,7,10,0,1,0,0,0,2,2,0.5,2007,3
1427,2010,0,0,1,3,0,0,0,0,1,0,1,0,2007,4
1427,2011,0,0,6,10,0,2,0,0,0,2,2,0,2007,5
1428,2007,0,0,3,4,0,1,0,0,0,1,1,0,2007,1
1428,2008,0,0,1,3,0,1,0,0,0,1,1,0,2007,2
1428,2009,0,0,6,11,0,2,0,1,0,1,2,0,2007,3
1428,2010,2,2,6,11,0,1,0,1,1,1,3,0.667,2007,4
1428,2011,1,3,6,15,0,2,1,0,0,2,3,1,2007,5
1429,2007,3,7,9,23,2,2,0,0,0,3,3,2.333,2007,1
1429,2008,0,0,3,6,1,1,0,0,0,1,1,0,2007,2
1429,2009,2,2,5,20,0,1,0,0,0,3,3,0.667,2007,3
1429,2010,1,1,5,12,0,2,0,0,0,2,2,0.5,2007,4
1429,2011,0,0,1,4,0,1,0,0,0,1,1,0,2007,5
1431,2007,0,0,2,11,0,0,0,0,2,0,2,0,2007,1
1431,2008,3,3,7,15,0,4,0,0,0,4,4,0.75,2007,2
1431,2009,3,4,12,23,2,4,0,0,1,4,5,0.8,2007,3
1431,2010,0,0,10,26,3,2,0,0,3,2,5,0,2007,4
1431,2011,2,3,7,20,1,5,0,0,0,5,5,0.6,2007,5
1439,2007,2,2,13,12,7,2,0,2,1,1,4,0.5,2007,1
1439,2008,0,0,12,14,7,3,0,2,1,1,4,0,2007,2
1439,2009,2,2,4,7,2,0,0,0,2,0,2,1,2007,3
1439,2010,0,0,3,7,1,0,0,0,2,0,2,0,2007,4
1439,2011,2,4,5,8,2,2,0,0,1,2,3,1.333,2007,5
1442,2007,0,0,3,6,0,1,0,0,0,1,1,0,2007,1
1442,2008,0,0,3,4,0,0,0,0,0,1,1,0,2007,2
1442,2009,0,0,8,12,0,1,0,0,0,3,3,0,2007,3
1442,2010,0,0,12,41,0,1,0,2,3,2,7,0,2007,4
1442,2011,3,11,30,61,1,3,0,2,1,9,12,0.917,2007,5
1447,2007,2,8,6,11,1,3,0,3,0,0,3,2.667,2007,1
1447,2008,0,0,10,16,3,1,0,1,3,0,4,0,2007,2
1447,2009,5,9,24,44,7,4,0,4,7,0,11,0.818,2007,3
1447,2010,3,6,12,15,3,1,0,1,2,1,4,1.5,2007,4
1447,2011,2,2,15,22,5,3,0,2,1,2,5,0.4,2007,5
1454,2007,1,1,4,4,1,2,0,0,0,2,2,0.5,2007,1
1454,2008,3,4,5,9,1,3,0,0,1,3,4,1,2007,2
1454,2009,1,6,3,3,0,3,0,0,0,3,3,2,2007,3
1454,2010,0,0,1,2,0,0,0,0,1,0,1,0,2007,4
1454,2011,1,4,8,10,1,4,0,0,1,4,5,0.8,2007,5
1455,2007,0,0,6,11,0,1,0,0,1,2,3,0,2007,1
1455,2008,1,1,2,2,0,1,0,0,0,1,1,1,2007,2
1455,2009,0,0,4,8,0,0,0,0,2,0,2,0,2007,3
1455,2010,1,1,15,31,1,2,0,0,2,5,7,0.143,2007,4
1455,2011,2,1,7,14,1,2,0,0,1,2,3,0.333,2007,5
1456,2007,4,28,21,39,1,2,0,4,3,2,9,3.111,2007,1
1456,2008,6,9,24,45,1,1,0,7,3,1,11,0.818,2007,2
1456,2009,4,3,8,17,0,1,0,3,0,1,4,0.75,2007,3
1456,2010,0,0,10,16,0,0,0,4,0,0,4,0,2007,4
1456,2011,2,17,4,9,0,1,0,0,0,2,2,8.5,2007,5
1457,2007,3,4,9,22,0,5,0,0,0,5,5,0.8,2007,1
1457,2008,0,0,8,15,0,1,0,0,1,2,3,0,2007,2
1457,2009,9,11,38,83,0,10,0,0,4,12,16,0.688,2007,3
1457,2010,1,1,13,25,0,4,0,0,0,4,4,0.25,2007,4
1457,2011,1,1,10,22,0,3,0,0,1,4,5,0.2,2007,5
1458,2007,1,2,6,13,0,3,0,0,0,3,3,0.667,2007,1
1458,2008,0,0,8,15,0,1,0,0,1,2,3,0,2007,2
1458,2009,6,9,35,78,0,10,0,0,3,12,15,0.6,2007,3
1458,2010,0,0,9,19,0,3,0,0,0,3,3,0,2007,4
1458,2011,1,1,10,22,0,3,0,0,1,4,5,0.2,2007,5
1464,2007,0,0,3,4,1,0,0,0,2,0,2,0,2007,1
1464,2008,0,0,2,3,0,0,0,0,1,0,1,0,2007,2
1464,2009,1,3,4,8,0,3,0,0,0,3,3,1,2007,3
1464,2010,0,0,1,3,0,0,0,0,1,0,1,0,2007,4
1464,2011,2,6,13,20,4,4,0,0,3,4,7,0.857,2007,5
1465,2007,0,0,2,9,0,1,0,0,0,2,2,0,2007,1
1465,2008,0,0,2,5,0,1,0,0,0,1,1,0,2007,2
1465,2009,0,0,2,5,0,1,0,0,0,1,1,0,2007,3
1465,2010,0,0,5,19,0,1,0,0,0,4,4,0,2007,4
1465,2011,1,1,6,20,0,2,0,1,1,2,4,0.25,2007,5
1469,2007,0,0,4,5,0,0,0,2,1,0,3,0,2007,1
1469,2008,0,0,1,2,0,1,0,1,0,0,1,0,2007,2
1469,2009,1,2,6,10,0,2,0,2,0,1,3,0.667,2007,3
1469,2010,1,1,11,16,0,2,0,1,2,2,5,0.2,2007,4
1469,2011,0,0,3,4,0,0,0,0,1,0,1,0,2007,5
1471,2007,2,3,6,8,2,2,0,0,0,2,2,1.5,2007,1
1471,2008,0,0,3,5,1,1,0,0,0,1,1,0,2007,2
1471,2009,0,0,4,7,1,1,0,0,0,1,1,0,2007,3
1471,2010,0,0,2,7,0,1,0,0,0,1,1,0,2007,4
1471,2011,1,1,10,25,2,2,0,0,1,3,4,0.25,2007,5
1472,2007,0,0,3,7,1,1,0,0,1,1,2,0,2007,1
1472,2008,2,4,4,11,0,1,0,0,2,2,4,1,2007,2
1472,2009,1,4,5,16,0,2,0,0,3,2,5,0.8,2007,3
1472,2010,0,0,5,16,0,1,0,0,2,3,5,0,2007,4
1472,2011,0,0,5,11,0,2,0,0,3,2,5,0,2007,5
1477,2007,2,3,5,11,0,2,0,1,1,1,3,1,2007,1
1477,2008,1,3,2,3,0,1,0,0,0,1,1,3,2007,2
1477,2009,0,0,6,5,0,1,0,3,2,0,5,0,2007,3
1477,2010,0,0,5,3,1,2,0,1,0,1,2,0,2007,4
1477,2011,0,0,11,12,6,2,0,3,1,0,4,0,2007,5
1479,2007,1,2,2,2,1,1,0,0,0,1,1,2,2007,1
1479,2008,2,2,9,17,1,4,0,1,0,4,5,0.4,2007,2
1479,2009,3,5,10,22,3,4,0,0,1,4,5,1,2007,3
1479,2010,3,4,13,23,0,6,0,0,0,7,7,0.571,2007,4
1479,2011,3,10,7,15,1,4,0,0,0,4,4,2.5,2007,5
1481,2007,1,1,6,8,0,1,0,0,1,1,2,0.5,2007,1
1481,2008,0,0,5,9,0,0,0,0,2,0,2,0,2007,2
1481,2009,1,1,6,9,0,2,0,0,0,2,2,0.5,2007,3
